E1228 21:45:15.360979800   29474 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {syscall:"getsockopt(SO_REUSEPORT)", os_error:"Protocol not available", errno:92, created_time:"2022-12-28T21:45:15.3600042+01:00"}
<3, 21:45:19, 0, 3> 
<4, 21:45:19, 0, 4> 
<5, 21:45:19, 0, 5> 
<6, 21:45:19, 0, 6> 
<7, 21:45:19, 0, 7> 
<8, 21:45:19, 0, 8> 
<9, 21:45:19, 0, 9> 
<10, 21:45:19, 0, 10> 
<11, 21:45:19, 0, 11> 
<12, 21:45:19, 0, 12> 
<13, 21:45:19, 0, 13> 
<14, 21:45:19, 0, 14> 
<15, 21:45:19, 0, 15> 
<16, 21:45:19, 0, 16> 
<17, 21:45:19, 0, 17> 
<18, 21:45:19, 0, 18> 
<19, 21:45:19, 0, 19> 
<20, 21:45:19, 0, 20> 
<21, 21:45:19, 0, 21> 
<22, 21:45:19, 0, 22> 
<23, 21:45:19, 0, 23> 
<24, 21:45:19, 0, 24> 
<25, 21:45:19, 0, 25> 
<26, 21:45:19, 0, 26> 
<27, 21:45:19, 0, 27> 
<28, 21:45:19, 0, 28> 
<29, 21:45:19, 0, 29> 
<30, 21:45:19, 0, 30> 
<31, 21:45:19, 0, 31> 
<32, 21:45:19, 0, 32> 
<33, 21:45:19, 0, 33> 
<34, 21:45:19, 0, 34> 
<35, 21:45:19, 0, 35> 
<36, 21:45:19, 0, 36> 
<0, 21:45:19, 0, 0> 
<1, 21:45:19, 0, 1> 
<2, 21:45:19, 0, 2> 
<3, 21:45:19, 0, 3> 
<4, 21:45:19, 0, 4> 
<5, 21:45:19, 0, 5> 
<6, 21:45:19, 0, 6> 
<7, 21:45:19, 0, 7> 
<8, 21:45:19, 0, 8> 
<9, 21:45:19, 0, 9> 
<10, 21:45:19, 0, 10> 
<11, 21:45:19, 0, 11> 
<12, 21:45:19, 0, 12> 
<13, 21:45:19, 0, 13> 
<14, 21:45:19, 0, 14> 
<15, 21:45:19, 0, 15> 
<16, 21:45:19, 0, 16> 
<17, 21:45:19, 0, 17> 
<18, 21:45:19, 0, 18> 
<19, 21:45:19, 0, 19> 
<20, 21:45:19, 0, 20> 
<21, 21:45:19, 0, 21> 
<22, 21:45:19, 0, 22> 
<23, 21:45:19, 0, 23> 
<24, 21:45:19, 0, 24> 
<25, 21:45:19, 0, 25> 
<26, 21:45:19, 0, 26> 
<27, 21:45:19, 0, 27> 
<28, 21:45:19, 0, 28> 
<29, 21:45:19, 0, 29> 
<30, 21:45:19, 0, 30> 
<31, 21:45:19, 0, 31> 
<32, 21:45:19, 0, 32> 
<33, 21:45:19, 0, 33> 
<34, 21:45:19, 0, 34> 
<35, 21:45:19, 0, 35> 
<36, 21:45:19, 0, 36> 
<0, 21:45:19, 0, 0> 
<1, 21:45:19, 0, 1> 
